source_id,z_spec,Usage
88444,0.08419397,Private
88454,0.5434818,Private
88461,0.08162931,Public
88464,0.1233874,Private
88471,0.3895715,Private
88478,0.5237666,Public
88482,0.4274681,Public
88499,0.1352074,Private
88500,0.5226542,Public
88503,0.5375053,Private
88509,0.2471612,Public
88517,0.3114134,Private
88523,0.6445175,Private
88529,0.2759891,Private
88530,0.031248,Public
88534,0.5114118,Private
88535,0.08356476,Private
88540,0.05231408,Private
88545,0.3860085,Private
88553,0.1325722,Public
88559,0.3320918,Private
88560,0.07270075,Public
88568,0.5232009,Public
88572,0.03961409,Private
88576,0.02908881,Public
88578,0.6118685,Private
88579,0.3333391,Public
88583,0.1322835,Public
88584,0.1496097,Private
88593,0.5808741,Public
88594,0.1141871,Private
88603,0.2218504,Private
88607,0.1123759,Public
88614,0.122434,Public
88616,0.3038524,Public
88635,0.7523354,Private
88646,0.1351678,Public
88648,0.5747381,Private
88652,0.1703112,Private
88657,0.08973011,Public
88658,0.4171762,Private
88660,0.3257217,Public
88664,0.2851228,Private
88668,0.5593567,Public
88672,0.01179282,Private
88679,0.1650486,Public
88687,0.4607939,Private
88691,0.5791072,Public
88697,0.1055972,Private
88700,0.5762042,Private
88708,0.3060552,Private
88711,0.2669861,Private
88714,0.55752,Public
88719,0.1435614,Public
88720,0.486408,Public
88721,0.525561,Private
88723,0.2912917,Public
88726,0.2109906,Public
88730,0.08639086,Private
88731,0.5854295,Public
88733,0.5125438,Private
88736,0.1389167,Public
88738,0.4948277,Public
88741,0.4717327,Private
88743,0.3222544,Private
88755,0.6049348,Private
88761,0.1360414,Public
88772,0.06525065,Public
88774,0.2939098,Public
88779,0.07748014,Public
88780,0.569855,Private
88781,0.0705988,Public
88789,0.09136761,Private
88791,0.2109769,Private
88793,0.6042086,Public
88794,0.149103,Private
88801,0.1659937,Public
88802,0.4041716,Private
88803,0.4860962,Public
88811,0.1279533,Private
88815,0.1096722,Public
88817,0.04515773,Public
88822,0.5196177,Public
88834,0.03300101,Public
88835,0.04614291,Private
88839,0.07697792,Public
88844,0.3052303,Private
88845,0.6810249,Public
88849,0.3724891,Public
88851,0.4833788,Public
88858,0.1635622,Public
88860,0.1349008,Private
88861,0.6058363,Public
88869,0.3089301,Private
88877,0.5795228,Public
88879,0.5280961,Public
88887,0.08918291,Public
88891,0.138472,Private
88893,0.5278427,Private
88896,0.2058469,Private
88898,0.04345074,Public
88905,0.5464412,Public
88913,0.09890626,Private
88916,0.5617929,Private
88917,0.2064507,Private
88920,0.2251359,Public
88921,0.2643654,Private
88929,0.484399,Public
88935,0.2128888,Private
88947,0.4262708,Public
88950,0.5097603,Private
88960,0.5066362,Public
88964,0.7990898,Private
88977,0.1613906,Private
88979,0.02822194,Private
88982,0.1510055,Public
88983,0.7079473,Public
88992,0.3863679,Private
88995,0.1026829,Private
89022,0.4555284,Private
89031,0.05388058,Public
89037,0.1645388,Public
89038,0.07596898,Public
89044,0.08769493,Private
89045,0.2967491,Public
89047,0.3403095,Public
89049,0.4991551,Private
89051,0.6709314,Private
89060,0.1233271,Private
89067,0.4596646,Public
89074,0.09335504,Public
89075,0.3156853,Private
89080,0.413785,Public
89081,0.04472557,Private
89084,0.4243026,Public
89087,0.6672843,Private
89090,0.5579569,Public
89094,0.1503531,Private
89097,0.6392406,Private
89099,0.1855551,Public
89106,0.1689084,Public
89110,0.2167315,Public
89112,0.6401251,Private
89116,0.08463933,Public
89118,0.289596,Public
89126,0.648831,Private
89131,0.1457199,Private
89132,0.1462927,Private
89135,0.08530836,Public
89152,0.2551275,Private
89153,0.7400005,Public
89156,0.05178822,Public
89160,0.1460805,Private
89164,0.6372362,Public
89169,0.2252257,Private
89186,0.356751,Public
89195,0.07636094,Public
89201,0.3592125,Private
89204,0.3334863,Public
89211,0.5555871,Private
89212,0.5616055,Private
89226,0.06086145,Public
89233,0.4941841,Private
89234,0.04709794,Private
89241,0.1788068,Private
89242,0.2919903,Public
89243,0.4493673,Private
89254,0.7279698,Private
89262,0.5955467,Private
89267,0.6051877,Public
89269,0.1432661,Public
89272,0.2205871,Private
89281,0.1535652,Private
89285,0.733794,Private
89297,0.229646,Private
89299,0.1968846,Public
89312,0.15187,Private
89313,0.0839247,Public
89317,0.5020235,Public
89326,0.5013345,Public
89328,0.5347182,Private
89330,0.4907904,Public
89335,0.2980359,Public
89339,0.3902504,Public
89353,0.4624131,Public
89360,0.08040059,Private
89366,0.5000232,Public
89367,0.6772755,Public
89373,0.6322089,Public
89376,0.03888865,Private
89384,0.4974149,Private
89385,0.6981131,Private
89387,0.3491862,Public
89388,0.4844473,Public
89389,0.5435961,Public
89390,0.09656183,Private
89393,0.5677016,Public
89397,0.3469141,Public
89399,0.1163337,Private
89400,0.05521714,Private
89402,0.1276388,Public
89406,0.09925536,Private
89411,0.3146023,Public
89412,0.09307031,Public
89417,0.0520988,Public
89424,0.3119195,Private
89426,0.4318737,Public
89431,0.1514539,Private
89432,0.6283888,Public
89435,0.6984255,Private
89451,0.3004971,Private
89452,0.5892192,Private
89462,0.1147159,Private
89464,0.1894949,Private
89467,0.5838422,Private
89474,0.2431619,Public
89475,0.3703681,Private
89480,0.0994158,Public
89489,0.4924589,Public
89494,0.07327001,Private
89495,0.09410349,Public
89496,0.1502738,Private
89499,0.1632541,Public
89506,0.5101796,Public
89518,0.1376075,Private
89524,0.09258045,Private
89540,0.05998683,Public
89545,0.5085869,Private
89547,0.1357739,Public
89556,0.4883634,Public
89563,0.05640796,Private
89565,0.4286591,Private
89570,0.1020707,Private
89571,0.08565534,Public
89588,0.5216146,Public
89595,0.1942279,Public
89599,0.4783489,Private
89601,0.08328897,Public
89613,0.6337702,Public
89614,0.2338421,Public
89617,0.3685731,Private
89626,0.3607568,Public
89630,0.05223791,Private
89643,0.05733609,Private
89647,0.4494898,Public
89648,0.7609531,Public
89653,0.2106604,Public
89654,0.2926502,Private
89655,0.07552806,Private
89662,0.3309158,Public
89677,0.4954447,Private
89678,0.1091928,Public
89684,0.4962592,Private
89693,0.6587659,Private
89694,0.6641756,Private
89695,0.625357,Public
89703,0.7253423,Public
89709,0.4424343,Private
89719,0.06946325,Public
89722,0.3292829,Private
89734,0.6202289,Private
89737,0.1066292,Private
89741,0.1889417,Private
89742,0.1405895,Private
89743,0.2973073,Private
89745,0.7032562,Public
89751,0.5020144,Private
89759,0.1048623,Public
89760,0.5522602,Private
89765,0.5691321,Private
89766,0.6291205,Private
89778,0.6233216,Public
89780,0.5607162,Public
89783,0.06383906,Private
89787,0.6198018,Private
89788,0.2581989,Public
89789,0.07785012,Private
89791,0.3940896,Private
89792,0.08859544,Private
89795,0.2535987,Private
89796,0.4980186,Private
89802,0.08566981,Private
89805,0.1162945,Public
89811,0.102203,Private
89812,0.04735364,Private
89813,0.0464054,Private
89815,0.6713839,Private
89818,0.1111895,Private
89822,0.4651916,Public
89824,0.654742,Public
89826,0.01211255,Public
89833,0.3119478,Private
89846,0.4925847,Private
89847,0.08740553,Public
89852,0.6367893,Public
89859,0.08280907,Private
89862,0.124359,Public
89863,0.6116425,Public
89871,0.06465819,Public
89874,0.1860328,Private
89876,0.1485856,Private
89881,0.7220268,Private
89883,0.08135569,Public
89891,0.1228739,Public
89892,0.04819306,Private
89895,0.5892812,Private
89898,0.1184668,Public
89899,0.07191895,Private
89900,0.1021742,Private
89904,0.5352989,Private
89906,0.321305,Public
89910,0.2381433,Public
89912,0.5416967,Public
89914,0.5365027,Private
89919,0.588031,Private
89922,0.2346594,Public
89928,0.5404402,Public
89930,0.1111337,Public
89934,0.07620858,Private
89941,0.696758,Private
89950,0.5671898,Public
89951,0.3394907,Private
89953,0.09436746,Private
89954,0.4082172,Private
89959,0.05986096,Private
89962,0.1483867,Public
89963,0.1303729,Private
89970,0.5232379,Private
90009,0.0912966,Private
90012,0.1573732,Private
90014,0.04265235,Public
90020,0.5162115,Private
90022,0.1467244,Private
90023,0.03974821,Public
90025,0.7178872,Private
90031,0.2820337,Public
90037,0.2184905,Private
90045,0.1168798,Public
90051,0.07302083,Public
90052,0.525569,Private
90053,0.4335233,Private
90054,0.1027285,Private
90057,0.6277342,Private
90058,0.09013139,Public
90063,0.1285767,Private
90071,0.6196635,Private
90084,0.1697318,Public
90093,0.07342252,Private
90101,0.108535,Public
90102,0.4112498,Public
90106,0.5054231,Private
90125,0.7464216,Private
90127,0.4763093,Private
90135,0.2093693,Private
90140,0.08198188,Public
90147,0.07577974,Private
90149,0.5995299,Public
90157,0.4525327,Public
90188,0.1893304,Public
90191,0.4284658,Public
90194,0.3099155,Public
90197,0.105024,Private
90198,0.04919437,Private
90201,0.4796807,Private
90202,0.07651248,Public
90207,0.4424266,Private
90208,0.1323816,Public
90221,0.5780967,Private
90225,0.609856,Private
90226,0.4874249,Public
90239,0.1155047,Private
90240,0.0611449,Private
90246,0.2079847,Public
90253,0.3361592,Private
90260,0.4292075,Private
90265,0.6196987,Public
90270,0.3577612,Public
90272,0.6657667,Public
90277,0.06914265,Private
90282,0.3256939,Public
90283,0.2744443,Public
90301,0.02720466,Public
90304,0.1415496,Private
90306,0.06499801,Private
90327,0.05420568,Private
90338,0.4299251,Private
90347,0.6305274,Private
90349,0.7081842,Private
90353,0.6785766,Public
90355,0.3074209,Public
90356,0.5674331,Private
90365,0.09329388,Public
90367,0.3777174,Public
90369,0.06096312,Private
90373,0.11955,Private
90381,0.1044685,Public
90385,0.323656,Public
90386,0.3633626,Public
90387,0.5641495,Public
90396,0.1604911,Public
90397,0.150655,Private
90398,0.4248261,Private
90407,0.1448833,Public
90417,0.489354,Public
90418,0.1683298,Private
90419,0.5059984,Public
90421,0.1496952,Public
90422,0.255644,Public
90436,0.7266381,Private
90449,0.4182954,Public
90453,0.4891371,Public
90456,0.3584956,Private
90467,0.05312207,Private
90469,0.06189978,Private
90471,0.1502266,Private
90474,0.1263324,Private
90477,0.07234304,Public
90480,0.2759986,Public
90486,0.07480314,Public
90494,0.1520427,Public
90498,0.5498539,Public
90501,0.06957484,Public
90505,0.1282064,Private
90507,0.1592057,Private
90510,0.0544089,Public
90517,0.137021,Private
90518,0.6212949,Public
90536,0.6823814,Private
90545,0.06252001,Private
90551,0.03250927,Public
90562,0.5670494,Public
90563,0.1130123,Private
90584,0.0861528,Private
90586,0.06992353,Private
90587,0.1508299,Public
90588,0.1027762,Public
90590,0.3517005,Public
90600,0.5263169,Private
90605,0.05799849,Public
90608,0.04565877,Public
90610,0.5280798,Private
90614,0.4703831,Public
90615,0.1285956,Public
90633,0.09288567,Private
90639,0.5540124,Public
90663,0.09856024,Private
90678,0.3738153,Public
90692,0.6507103,Private
90695,0.04828871,Public
90697,0.02411783,Private
90710,0.2578209,Private
90712,0.102783,Private
90720,0.1682814,Private
90724,0.07227418,Private
90725,0.504519,Public
90733,0.3283693,Public
90735,0.5242503,Public
90745,0.4580181,Public
90746,0.1326405,Public
90748,0.02823887,Private
90751,0.5188708,Private
90759,0.3154352,Private
90768,0.4766184,Public
90770,0.2836173,Private
90771,0.1576591,Private
90775,0.04647616,Private
90777,0.5734076,Private
90780,0.1108888,Public
90793,0.07865398,Public
90797,0.5946583,Private
90800,0.7643891,Private
90802,0.2865016,Private
90805,0.5919164,Private
90810,0.5579513,Private
90811,0.1301653,Private
90816,0.09017089,Private
90820,0.334272,Private
90821,0.3192306,Public
90822,0.1020035,Public
90825,0.3941554,Public
90827,0.2337428,Public
90844,0.06465084,Private
90852,0.4303345,Private
90874,0.0968567,Public
90878,0.206587,Public
90879,0.05998402,Private
90880,0.4552972,Private
90881,0.06855103,Private
90882,0.01183405,Public
90884,0.3655152,Public
90887,0.1441083,Private
90895,0.5422321,Private
90896,0.06133536,Private
90900,0.5403139,Private
90902,0.08232943,Public
90904,0.2350316,Public
90909,0.0629045,Public
90917,0.506852,Public
90925,0.1318504,Public
90927,0.462841,Public
90928,0.5492007,Public
90930,0.5426431,Private
90932,0.05980428,Public
90936,0.621264,Private
90937,0.4569334,Public
90950,0.4562257,Public
90972,0.1077053,Public
90982,0.1145211,Public
90992,0.5204836,Public
90997,0.03865421,Private
91002,0.06527617,Private
91006,0.05499059,Public
91007,0.142248,Public
91009,0.4820983,Public
91010,0.1035316,Private
91012,0.4688405,Public
91020,0.586108,Public
91024,0.1757664,Private
91027,0.3844485,Private
91031,0.1796081,Private
91036,0.4033049,Public
91038,0.132088,Public
91051,0.0836473,Public
91055,0.7620685,Private
91056,0.09418526,Private
91057,0.1173714,Public
91062,0.08692396,Private
91063,0.4991646,Public
91064,0.09359865,Private
91066,0.1294568,Public
91068,0.6089981,Public
91072,0.2312384,Public
91074,0.5376983,Private
91076,0.5505641,Public
91083,0.1917388,Public
91088,0.5751014,Private
91090,0.1082028,Private
91102,0.1723312,Private
91106,0.1328314,Private
91107,0.1425823,Private
91115,0.06207697,Private
91118,0.05685396,Public
91119,0.3133476,Public
91128,0.08491015,Public
91137,0.06715865,Public
91141,0.5919572,Public
91142,0.4884963,Public
91148,0.1244486,Public
91150,0.1771151,Private
91155,0.04024837,Private
91160,0.565207,Private
91164,0.07485883,Private
91165,0.1607707,Public
91170,0.5477935,Public
91176,0.4837683,Public
91179,0.1142635,Private
91186,0.07999562,Public
91194,0.3490919,Private
91197,0.1467002,Public
91198,0.6278021,Public
91199,0.5090591,Private
91200,0.3344834,Public
91218,0.3316022,Private
91221,0.640532,Private
91222,0.714773,Private
91223,0.5460455,Private
91226,0.1667531,Public
91229,0.06256176,Public
91230,0.4712923,Private
91234,0.550496,Public
91245,0.1098196,Public
91247,0.3413922,Public
91248,0.5574724,Private
91267,0.2102276,Public
91268,0.2503637,Private
91271,0.2918236,Public
91279,0.2955426,Public
91288,0.5718684,Public
91289,0.1880663,Public
91294,0.4740456,Public
91296,0.1795195,Private
91299,0.0391103,Public
91302,0.1297857,Public
91314,0.5387884,Public
91318,0.09161451,Public
91319,0.4909679,Private
91321,0.5263656,Public
91322,0.5609679,Private
91325,0.5067858,Public
91328,0.1107707,Public
91329,0.09032489,Private
91335,0.4951045,Public
91353,0.1239587,Private
91356,0.1154704,Public
91357,0.3663223,Public
91362,0.08544998,Private
91363,0.5750948,Public
91368,0.3666125,Private
91369,0.6891446,Private
91373,0.3622974,Public
91383,0.7449704,Public
91387,0.2916576,Private
91390,0.5481552,Public
91391,0.101157,Private
91396,0.08986507,Public
91400,0.56731,Public
91404,0.04858522,Private
91412,0.09185842,Private
91419,0.5201173,Private
91420,0.1051208,Private
91428,0.08237683,Public
91429,0.1665391,Public
91452,0.5895,Public
91456,0.3085279,Public
91464,0.1920228,Public
91470,0.3237138,Private
91492,0.1038264,Public
91493,0.4436381,Public
91495,0.589879,Private
91496,0.4452932,Public
91498,0.5565493,Private
91502,0.4592743,Public
91510,0.2512461,Public
91522,0.05432961,Private
91532,0.4126174,Private
91537,0.4196149,Private
91554,0.3991289,Public
91555,0.1565537,Public
91558,0.5587584,Private
91561,0.5348868,Public
91563,0.7012793,Private
91575,0.4753863,Public
91578,0.442773,Public
91580,0.1977517,Public
91581,0.2364001,Private
91592,0.4603635,Public
91593,0.172136,Private
91598,0.1411871,Public
91599,0.1036276,Public
91603,0.07336567,Public
91605,0.512169,Private
91614,0.0426956,Private
91621,0.3177305,Public
91632,0.09712666,Public
91639,0.2848231,Private
91642,0.07342413,Public
91643,0.5387807,Private
91647,0.05581399,Private
91649,0.3982095,Public
91652,0.04284711,Private
91655,0.7274382,Private
91658,0.524586,Public
91659,0.1204794,Public
91663,0.3822043,Public
91668,0.1173343,Private
91672,0.1176771,Private
91678,0.5539151,Public
91679,0.1380553,Public
91680,0.6876585,Public
91683,0.4202311,Public
91684,0.4641029,Public
91685,0.4128307,Public
91696,0.321481,Public
91703,0.6344973,Private
91712,0.07566427,Private
91717,0.4878098,Public
91735,0.2506623,Private
91736,0.5606551,Public
91747,0.4212283,Public
91748,0.7288143,Private
91749,0.3421761,Private
91751,0.4282344,Public
91754,0.5828587,Public
91756,0.3647726,Private
91759,0.1645982,Public
91785,0.1044215,Private
91792,0.01395278,Public
91794,0.4795924,Public
91795,0.1744376,Private
91798,0.5765808,Private
91807,0.179446,Public
91817,0.4474128,Private
91828,0.3674855,Private
91829,0.0350748,Public
91836,0.08402669,Public
91848,0.5247607,Public
91860,0.4743624,Private
91861,0.5603919,Private
91862,0.5680894,Public
91864,0.1783703,Private
91865,0.5871245,Public
91867,0.1129865,Private
91873,0.4870963,Private
91876,0.5910882,Public
91878,0.406256,Public
91879,0.07608236,Public
91881,0.4696878,Private
91884,0.5403134,Public
91892,0.1269101,Private
91906,0.3592415,Public
91911,0.04263492,Public
91919,0.1009516,Private
91920,0.5731784,Public
91922,0.5576367,Private
91958,0.5190981,Public
91959,0.07984148,Public
91960,0.118179,Public
91961,0.2916527,Public
91962,0.4799019,Private
91966,0.1032193,Public
91967,0.06997588,Public
91975,0.5475307,Public
91980,0.6433691,Private
91981,0.2014879,Private
91985,0.1702175,Private
91994,0.1089951,Private
91996,0.110409,Public
92002,0.5186812,Public
92004,0.04713981,Private
92005,0.5281049,Public
92006,0.3070249,Private
92010,0.3338401,Private
92021,0.02915535,Public
92036,0.1673946,Private
92049,0.06571893,Public
92050,0.2020775,Private
92051,0.07810145,Public
92059,0.1516536,Private
92062,0.07580838,Public
92067,0.3816356,Private
92071,0.2968348,Private
92072,0.5140927,Private
92080,0.39852,Private
92086,0.0583421,Private
92090,0.1042226,Private
92093,0.08222562,Private
92108,0.7036889,Private
92116,0.07912444,Private
92118,0.06213404,Private
92121,0.1565933,Public
92122,0.09437577,Private
92124,0.4658835,Public
92125,0.505423,Public
92134,0.140563,Private
92152,0.0352282,Public
92156,0.5197515,Public
92160,0.2278565,Private
92167,0.02941856,Private
92172,0.1327013,Public
92175,0.1745383,Public
92183,0.1751157,Public
92185,0.7103238,Public
92192,0.5865361,Public
92193,0.04499204,Public
92197,0.09255324,Private
92201,0.1151708,Private
92205,0.09492826,Private
92207,0.3267334,Private
92210,0.07402495,Private
92213,0.09938397,Private
92218,0.6545697,Public
92221,0.3724764,Private
92231,0.5017516,Private
92233,0.3091696,Public
92234,0.6787987,Public
92235,0.6399895,Public
92236,0.1534496,Public
92237,0.05452342,Private
92238,0.06372923,Public
92241,0.2924973,Public
92243,0.5982253,Public
92247,0.07552467,Private
92260,0.692821,Public
92261,0.2914484,Public
92263,0.1366433,Private
92268,0.4851348,Private
92274,0.2841462,Private
92277,0.2127367,Private
92282,0.5243078,Public
92284,0.5353332,Private
92288,0.6167834,Private
92291,0.6372963,Private
92292,0.09657118,Public
92296,0.4763698,Private
92298,0.2127643,Public
92301,0.6215926,Public
92308,0.4411337,Private
92311,0.1293294,Private
92314,0.5757255,Public
92315,0.1064059,Private
92317,0.1322254,Public
92324,0.3622566,Private
92328,0.08440015,Public
92337,0.09741767,Public
92340,0.6325802,Private
92345,0.1245005,Public
92358,0.1844462,Private
92360,0.09915312,Public
92365,0.6957664,Private
92368,0.2651695,Public
92374,0.5346687,Private
92377,0.6672527,Private
92378,0.5915968,Private
92389,0.5976803,Public
92399,0.1367878,Private
92415,0.1832262,Private
92419,0.3642766,Public
92420,0.4924978,Private
92424,0.6115121,Private
92425,0.05280247,Private
92435,0.1046337,Public
92436,0.05690052,Public
92438,0.689823,Private
92439,0.6247262,Private
92441,0.4909044,Private
92442,0.1077515,Private
92443,0.1153559,Public
92446,0.6026071,Public
92447,0.02864143,Private
92464,0.4526879,Private
92465,0.1710565,Private
92469,0.03127363,Private
92471,0.1080668,Public
92472,0.3157884,Public
92488,0.08042105,Public
92491,0.05410612,Private
92492,0.05098117,Public
92493,0.4009604,Private
92512,0.5247383,Public
92515,0.520483,Public
92517,0.5505363,Public
92526,0.4906669,Private
92536,0.6390695,Public
92541,0.09969034,Private
92542,0.671984,Private
92543,0.4512566,Public
92545,0.4740805,Private
92563,0.1485805,Public
92573,0.1441234,Public
92576,0.1033155,Public
92578,0.1076771,Private
92579,0.6442136,Private
92583,0.07231443,Public
92588,0.1292426,Private
92601,0.3556571,Private
92617,0.05622445,Private
92620,0.4843766,Private
92628,0.08439558,Private
92634,0.5078469,Private
92646,0.1744641,Public
92653,0.1219215,Private
92658,0.6045011,Public
92661,0.4378071,Private
92669,0.6319588,Private
92679,0.1555441,Public
92688,0.1490283,Public
92691,0.06788429,Private
92696,0.2532544,Private
92705,0.2507757,Private
92708,0.1795072,Private
92722,0.312063,Public
92738,0.1529446,Public
92756,0.4376557,Private
92759,0.1019693,Public
92761,0.6024342,Private
92762,0.4736444,Public
92764,0.4521928,Public
92769,0.07898822,Private
92772,0.5375523,Private
92774,0.3972478,Private
92785,0.4627292,Public
92787,0.2579,Private
92789,0.6431589,Public
92791,0.4853965,Private
92815,0.6267183,Private
92816,0.08325666,Public
92822,0.6768126,Private
92835,0.03604489,Private
92836,0.06427475,Private
92841,0.0872341,Private
92847,0.7642807,Public
92850,0.09689932,Private
92861,0.06303046,Public
92868,0.121022,Public
92876,0.1411816,Private
92879,0.1203061,Public
92880,0.2012616,Private
92892,0.1059894,Public
92910,0.120255,Public
92920,0.1465424,Public
92926,0.144238,Public
92928,0.1862051,Public
92929,0.1874007,Public
92938,0.1006564,Public
92939,0.1233931,Public
92949,0.3011018,Public
92961,0.04677729,Public
92973,0.08508987,Public
92994,0.6140417,Public
92998,0.3363899,Public
93000,0.1625335,Public
93006,0.3359926,Public
93008,0.07693103,Public
93014,0.4766524,Private
93015,0.1962654,Public
93016,0.1733995,Public
93027,0.5402763,Private
93036,0.4033991,Public
93038,0.2095443,Public
93041,0.07366101,Private
93043,0.1139385,Private
93045,0.463928,Private
93055,0.04939845,Private
93059,0.1313583,Private
93063,0.1957242,Private
93065,0.08666961,Public
93070,0.5542017,Private
93071,0.455285,Private
93076,0.412143,Public
93078,0.2969768,Public
93079,0.1182184,Private
93084,0.05173026,Private
93087,0.175037,Private
93094,0.07016065,Public
93095,0.5249436,Private
93100,0.4499449,Public
93102,0.1621195,Private
93105,0.118347,Public
93106,0.6204488,Public
93110,0.1877389,Public
93117,0.7045853,Public
93118,0.5967047,Public
93121,0.3630523,Private
93126,0.1555847,Public
93133,0.5105894,Private
93134,0.5517899,Private
93140,0.09774147,Public
93147,0.5240998,Private
93148,0.2877795,Private
93149,0.05479876,Private
93150,0.5738732,Private
93172,0.1263884,Private
93175,0.1350036,Private
93179,0.1138118,Public
93185,0.1964236,Public
93197,0.239783,Private
93205,0.1395445,Public
93208,0.1044416,Private
93212,0.1294392,Public
93217,0.508534,Public
93224,0.5124307,Private
93229,0.5572157,Public
93230,0.05277403,Public
93262,0.6585934,Private
93264,0.1140399,Private
93267,0.6279245,Private
93269,0.4498173,Public
93293,0.06910703,Private
93297,0.09238447,Private
93300,0.5986328,Private
93305,0.264664,Public
93307,0.5514037,Public
93308,0.1610573,Private
93309,0.07946531,Private
93310,0.07199164,Public
93324,0.06018861,Private
93326,0.1144169,Private
93330,0.6455344,Public
93332,0.1680374,Private
93333,0.5428892,Public
93344,0.6819929,Private
93345,0.1278362,Private
93357,0.07868797,Private
93363,0.07439492,Private
93368,0.3938325,Private
93373,0.09102458,Public
93374,0.09201236,Private
93376,0.1218764,Private
93378,0.02294924,Public
93382,0.06416113,Private
93384,0.604683,Public
93386,0.1087471,Private
93388,0.1364596,Private
93396,0.2300058,Private
93405,0.05136527,Private
93416,0.6337032,Public
93418,0.5864391,Private
93419,0.1874239,Private
93422,0.4659049,Public
93423,0.4842694,Public
93426,0.5523745,Private
93429,0.07881864,Private
93431,0.07507495,Public
93434,0.2199101,Public
93435,0.05672902,Public
93442,0.08671471,Private
93443,0.0719265,Public
93444,0.1357498,Public
93449,0.6596795,Private
93459,0.1222166,Public
93468,0.06355569,Private
93471,0.124815,Public
93474,0.1266263,Public
93500,0.08238391,Private
93501,0.5905889,Private
93502,0.1275788,Private
93512,0.1407733,Public
93526,0.06872379,Public
93533,0.09279951,Public
93534,0.4104915,Private
93538,0.2408484,Public
93542,0.7327939,Private
93547,0.6637579,Private
93552,0.09241132,Public
93556,0.1951506,Public
93557,0.1506622,Public
93563,0.05555472,Private
93565,0.4252581,Private
93570,0.6154578,Private
93574,0.06158994,Private
93577,0.5348502,Public
93578,0.09860164,Public
93583,0.4617125,Public
93585,0.1790951,Private
93599,0.5887462,Private
93607,0.1970003,Private
93608,0.04687628,Private
93610,0.07566619,Public
93617,0.6415582,Private
93618,0.1093872,Private
93623,0.0926945,Public
93626,0.4178444,Public
93629,0.5201115,Private
93634,0.07121953,Private
93635,0.07981443,Public
93638,0.4904427,Private
93645,0.151407,Private
93664,0.07581986,Private
93676,0.5061081,Public
93677,0.6523324,Public
93679,0.1107264,Private
93680,0.3380822,Public
93683,0.1070854,Public
93686,0.4895946,Private
93688,0.1761074,Public
93694,0.06904124,Public
93695,0.126855,Private
93696,0.1742827,Public
93705,0.1888442,Private
93709,0.0227484,Public
93710,0.08547904,Public
93714,0.3461806,Public
93715,0.458873,Public
93718,0.4862881,Public
93719,0.6014781,Private
93724,0.2282448,Private
93729,0.08213432,Public
93741,0.2313705,Public
93742,0.09768663,Private
93743,0.1525726,Public
93745,0.1043029,Public
93747,0.05359759,Public
93762,0.05857999,Public
93764,0.4815772,Private
93771,0.1516154,Public
93772,0.3432625,Private
93782,0.08988839,Public
93783,0.07142396,Public
93787,0.08403987,Private
93789,0.1011011,Public
93803,0.1156951,Private
93808,0.1103325,Private
93809,0.4205851,Private
93812,0.03031204,Public
93814,0.3935758,Public
93823,0.7796567,Public
93836,0.1344502,Private
93837,0.1112404,Private
93838,0.04179531,Public
93846,0.1463397,Public
93848,0.7200199,Public
93854,0.06924681,Public
93863,0.7501501,Public
93890,0.08977819,Private
93891,0.084289,Private
93898,0.2181281,Public
93902,0.2045424,Public
93905,0.4428689,Public
93910,0.1617288,Public
93913,0.1426649,Private
93917,0.5290542,Public
93920,0.102352,Private
93923,0.08863652,Private
93927,0.4811355,Public
93929,0.2182085,Private
93930,0.392071,Private
93935,0.2814391,Private
93938,0.04169106,Public
93939,0.558134,Private
93940,0.2014057,Public
93943,0.2661188,Public
93947,0.09202772,Private
93966,0.5248291,Public
93977,0.1731587,Public
93978,0.3746699,Public
93980,0.4334297,Public
93994,0.1292039,Public
93995,0.07068325,Public
93996,0.2119916,Private
94004,0.5277711,Private
94005,0.5609888,Public
94006,0.341458,Private
94012,0.4980004,Private
94018,0.0607331,Private
94019,0.5692801,Private
94029,0.5061834,Private
94031,0.6855923,Public
94032,0.08850789,Private
94062,0.5239128,Private
94071,0.3938126,Private
94074,0.1174828,Public
94077,0.251377,Private
94079,0.1143924,Private
94080,0.5825385,Public
94086,0.1478541,Private
94088,0.0756255,Private
94090,0.1467189,Private
94092,0.1543462,Public
94101,0.3475481,Private
94108,0.6026909,Private
94113,0.1340589,Public
94120,0.08123573,Private
94121,0.5566081,Public
94122,0.3357729,Private
94126,0.08046216,Private
94132,0.2128836,Private
94139,0.06541241,Private
94141,0.1186467,Public
94142,0.1524295,Private
94147,0.5433983,Public
94166,0.4252129,Private
94171,0.1040372,Public
94179,0.2255523,Private
94183,0.647634,Private
94187,0.5504611,Public
94191,0.4558565,Public
94209,0.248083,Public
94210,0.07292306,Public
94213,0.08422434,Public
94220,0.1439243,Private
94223,0.3331017,Private
94229,0.3424227,Private
94230,0.219422,Public
94242,0.08916855,Public
94244,0.07885357,Public
94246,0.1358701,Private
94270,0.1048963,Private
94279,0.7632319,Private
94286,0.13004,Public
94289,0.5366219,Private
94291,0.1428,Private
94294,0.3595095,Public
94297,0.0740428,Private
94298,0.5533076,Private
94299,0.5708783,Public
94304,0.1531567,Private
94319,0.4217663,Private
94326,0.1278259,Private
94333,0.1015019,Public
94334,0.325343,Public
94338,0.2924322,Private
94344,0.07532126,Public
94350,0.5082003,Public
